;GND-ID;occupation_GND;birth_GND;gender_GND;death_GND;country_GND
809;1029721718;Literaturwissenschaftler;1982;Weiblich;;Deutschland
810;119554380;;1878-03-26;Männlich;1964-11-10;"Großbritannien; Österreich"
811;1029909792;"Germanist; Literaturwissenschaftler";1941-01-05;Männlich;2021-12-16;Deutschland
812;118642863;"Dramatiker; Schriftsteller";1579-03-24;Männlich;1648-03-12;Spanien
813;118610392;"Schriftsteller; Dramatiker; Dramaturg; Herausgeber; Kritiker; Literarhistoriker";1874-07-15;Männlich;1969-05-29;Deutschland
814;124401724;"Cartoonist; Grafiker; Comiczeichner";1967-12-28;Männlich;;USA
815;1176032240;"Schriftsteller; Journalist";1982;Weiblich;;USA
816;118530518;"Volksschullehrer; Germanist";1940-08-15;Weiblich;1977-10-18;Deutschland
817;118687395;"Literaturwissenschaftler; Anglist";1943;Männlich;;Großbritannien
818;124201024;Soziologe;1944;Männlich;;
819;115267336;"Illustrator; Bilderbuchautor";1967;Männlich;;Deutschland
820;107265796;"Literaturwissenschaftler; Hochschullehrer; Germanist";1941-10-07;Männlich;;Deutschland
821;120013339;Soziologe;1943;Männlich;;Deutschland
822;118628976;"Schriftsteller; Troubadour; Liederdichter";1170;Männlich;1230;Deutschland
823;118557149;"Hochschullehrer; Linguist; Literaturwissenschaftler; Romanist";1921-12-12;Männlich;1997-03-01;Deutschland
824;138247633;Schriftsteller;1981;Weiblich;;Deutschland
825;118718622;Schriftsteller;1620;Männlich;1677;Deutschland
826;118555286;Schriftsteller;1828-03-20;Männlich;1906-05-23;Norwegen
827;122969316;Literaturwissenschaftler;1948;Männlich;;Österreich
828;118640526;"Literaturwissenschaftler; Schriftsteller";1898-11-29;Männlich;1963-11-22;Großbritannien
829;118637479;"Übersetzer; Schriftsteller; Musiker; Journalist; Sammler; Pazifist";1881-11-28;Männlich;1942-02-23;"Juden; Brasilien; Großbritannien; Österreich"
830;118619853;"Dramatiker; Journalist; Schriftsteller";1857-09-30;Männlich;1928-11-21;Deutschland
831;133666247;"Schriftsteller; Übersetzer";1982;Männlich;;Österreich
832;124024610;Germanist;;Weiblich;;Deutschland
833;1082535532;Literaturwissenschaftler;1940;Männlich;;USA
834;118536109;"Architekt; Schriftsteller; Drehbuchautor; Sprecher; Journalist";1911-05-15;Männlich;1991-04-04;"Italien; Europa"
835;122117417;"Literaturwissenschaftler; Hochschullehrer";1970;Weiblich;;Deutschland
836;121630013;"Germanist; Hochschullehrer; Literaturwissenschaftler";1967;Männlich;;Deutschland
837;118646176;"Schriftsteller; Übersetzer; Künstler; Maler";1903-06-02;Männlich;1972-07-22;Spanien
838;115715398;"Hochschullehrer; Germanist; Literaturwissenschaftler";1960;Männlich;;Deutschland
839;119116359;"Hochschullehrer; Übersetzer; Germanist; Literaturwissenschaftler; Philologe";1922-10-21;Männlich;;"USA; Tschechische Republik"
840;1168239346;Schriftsteller;1972;Männlich;;Kanada
841;121162680;"Orientalist; Islamwissenschaftler; Publizist; Schriftsteller; Hochschullehrer; Regisseur";1967-11-27;Männlich;;Deutschland
842;122195787;Literaturwissenschaftler;1959;Männlich;;Deutschland
843;115612815;Schriftsteller;1968-07-22;Männlich;;Österreich
844;128725435;"Schriftsteller; Journalist";1965-11-13;Weiblich;;"Deutschland; Europa"
845;119201046;"Schauspieler; Kabarettist";1882-10-09;Weiblich;1950-06-06;Österreich
846;1128237407;"Evangelischer Theologe; Religionspädagoge";1960;Männlich;;Österreich
847;101366248;"Journalist; Geograf; Reiseschriftsteller";1870;Männlich;1904;Deutschland
848;118619861;"Schriftsteller; Arzt";1804-12-10;Männlich;1857-07-03;Frankreich
849;1126513741;Schriftsteller;1964-02-22;Männlich;;"Polen; Deutschland"
850;118623222;"Schriftsteller; Philologe; Librettist";1892-01-03;Männlich;1973-09-02;"Südafrika; Großbritannien"
851;118578537;"Philosoph; Autor; Sozialwissenschaftler; Wirtschaftswissenschaftler; Sozialist; Politiker";1818-05-05;Männlich;1883-03-14;"Deutschland; Großbritannien"
852;122277392;"Literaturwissenschaftler; Hochschullehrer; Geisteswissenschaftler; Kunsthistoriker";1960;Männlich;;Deutschland
853;118539876;"Kauffrau; Autor";1646;Weiblich;1724-09-19;"Juden; Deutschland"
854;119457679;"Literaturwissenschaftler; Hochschullehrer";1943-06-12;Männlich;2011-10-18;Deutschland
855;118571680;"Drehbuchautor; Redakteur; Schriftsteller";1926-03-17;Männlich;2014-10-07;Deutschland
856;116899875;"Publizist; Politiker";1775-12-13;Männlich;1843-06-10;Deutschland
857;119515148;"Politiker; Literaturkritiker; Literarhistoriker";1926-05-25;Männlich;1991-09-10;Polen
858;118618830;"Schriftsteller; Postbeamter; Hauptmann; Lyriker; Dramatiker";1874-07-29;Männlich;1915-09-01;Deutschland
859;134530497;Musiker;;Männlich;;Land unbekannt
860;118874748;"Schriftsteller; Dramatiker; Schauspieler; Rezensent";1814-04-03;Männlich;1874-11-06;"Deutschland; Österreich"
861;118524534;Philosoph;1925;Männlich;1995;Frankreich
862;120305151;Literaturwissenschaftler;1930-12-25;Männlich;2020-02-05;Deutschland
863;121550656;"Germanist; Schriftsteller";1940;Weiblich;;Deutschland
864;116997710;"Maler; Schriftsteller; Schauspieler; Lehrer";1893-10-10;Weiblich;1967-04-24;"Österreich; Großbritannien"
865;132456087;Kauffrau;1940;Weiblich;;
866;120215624;Arzt;;Männlich;;
867;118524747;"Schriftsteller; Journalist";1785;Männlich;1859;Großbritannien
868;118837788;Schriftsteller;1921-12-17;Weiblich;1943-08-14;Europa
869;118599720;"Historiker; Schriftsteller";1889-04-22;Männlich;1979-07-21;"Spanien; Deutschland"
870;115612211;"Schriftsteller; Chemiker";1946-06-23;Männlich;;"Deutschland; Syrien"
871;131400029;"Drehbuchautor; Journalist; Schriftsteller; Schauspieler";1966-08-07;Männlich;;"Österreich; Deutschland"
872;116259568X;"Übersetzer; Schriftsteller; Wissenschaftliche Mitarbeiter; Literaturwissenschaftler; Blogger";1982;Weiblich;;Deutschland
873;123232155;"Regisseur; Filmregisseur; Drehbuchautor";1941-09-19;Männlich;;Belgien
874;118540416;"Künstler; Maler; Zeichner; Lithograf; Radierer; Schriftsteller; Laienprediger; Librettist";1853-03-30;Männlich;1890-07-29;"Niederlande; Frankreich"
875;118756044;"Jugendbuchautor; Schriftsteller; Groß- und Außenhandelskaufmann";1806-03-18;Männlich;1889-04-03;"USA; Deutschland"
876;119200716;"Philosoph; Kommunikationswissenschaftler; Dozent";1920-05-12;Männlich;1991-11-27;"Tschechische Republik; Brasilien"
877;118533649;"Superintendent; Hochschullehrer; Germanist; Theologe; Pfarrer; Kirchenhistoriker; Evangelischer Theologe; Publizist; Hebraist";1520-03-03;Männlich;1575-03-11;"Deutschland; Kroatien"
878;11452906X;"Hochschullehrer; Historiker";1968;Männlich;;Deutschland
879;136739989;Wissenschaftliche Mitarbeiter;;Weiblich;;Deutschland
880;1262998786;"Linguist; Hochschullehrer";1980;Unbekannt;;Österreich
881;111389526;"Literaturwissenschaftler; Übersetzer; Kulturwissenschaftler";1957;Männlich;;Österreich
882;118179527;"Kriminalschriftsteller; Schriftsteller; Drehbuchautor";1960-12-14;Männlich;;Österreich
883;118613723;"Schauspieler; Dramatiker; Lyriker; Schriftsteller";1564-04-23;Männlich;1616-04-23;Großbritannien
884;118550128;"Schriftsteller; Übersetzer; Revolutionär; Politiker; Lyriker";1817-05-31;Männlich;1875-04-07;"Deutschland; Europa; Frankreich"
885;121509028;"Germanist; Übersetzer; Schriftsteller; Hochschullehrer; Kritiker; Literaturwissenschaftler";1957-06-04;Männlich;;"Großbritannien; Deutschland"
886;119310007;"Schriftsteller; Philologe; Literaturwissenschaftler";1944-05-18;Männlich;2001-12-14;"Deutschland; Großbritannien"
887;116546344;"Psychologe; Psychoanalytiker; Kunsthistoriker";1900-04-26;Männlich;1957-02-27;"USA; Großbritannien; Österreich"
888;1124801774;"Redakteur; Schriftsteller; Journalist";1986;Weiblich;;Deutschland
889;121186407;"Literaturwissenschaftler; Germanist";1940;Männlich;2014;Deutschland
890;130134317;Schriftsteller;1950;Weiblich;;"Slowakei; Europa"
891;118553216;"Journalist; Schriftsteller; Dramatiker; Lyriker";1863-04-26;Männlich;1929-10-26;"Polen; Deutschland"
892;118502794;"Librettist; Märchenerzähler; Schriftsteller";1805-04-02;Männlich;1875-08-04;Dänemark
893;118535307;"Schriftsteller; Psychoanalytiker";1895-12-03;Weiblich;1982-10-08;"Österreich; Großbritannien"
894;118534262;"Schriftsteller; Übersetzer; Journalist; Kritiker; Theaterkritiker; Kriegsberichterstatter; Apotheker; Librettist; Historiker; Romancier";1819-12-30;Männlich;1898-09-20;Deutschland
895;118543202;"Librettist; Schriftsteller; Lyriker";1780-02-11;Weiblich;1806-07-26;Deutschland
896;118912984;"Künstler; Performancekünstler; Regisseur";1940-05-17;Weiblich;;"Deutschland; Österreich"
897;130092266;Hebraist;1929;Männlich;2006;Israel
898;115577254;"Literaturwissenschaftler; Hochschullehrer; Romanist";1960;Weiblich;;Deutschland
899;120839636;Schriftsteller;1967;Unbekannt;;Deutschland
900;122389689;"Privatdozent; Literaturwissenschaftler";1965;Männlich;;Österreich
901;118505114;"Schriftsteller; Kirchenväter; Geistlicher; Bischof; Kirchenlehrer";354;Männlich;430;Römisches Reich
902;119176602;"Hochschullehrer; Literaturkritiker; Literaturwissenschaftler";1930-07-11;Männlich;2019-10-14;USA
903;121398862;;1845;Männlich;;
904;100819443;"Dramatiker; Jurist; Gutsherr; Publizist; Übersetzer; Schriftsteller; Bibliothekar";1759-01-28;Männlich;1840-09-01;Deutschland
905;137802978;"Regisseur; Drehbuchautor; Schauspieler";1970;Männlich;;Italien
906;118628097;"Schriftsteller; Jurist";1773-07-13;Männlich;1798-02-13;Deutschland
907;1079877096;"Filmwissenschaftler; Wissenschaftliche Mitarbeiter; Medienwissenschaftler; Hochschullehrer";1977;Weiblich;;"Deutschland; Österreich"
908;118598430;"Außenminister; Philosoph; Publizist; Essayist; Volkswirt; Politiker";1867-09-29;Männlich;1922-06-24;Deutschland
909;133293815;Schriftsteller;1981;Weiblich;;Deutschland
910;118725971;"Philosoph; Hochschullehrer; Orientalist";1827-11-02;Männlich;1891-12-22;Deutschland
911;123291453;"Fernsehredakteur; Schriftsteller; Regisseur";1967;Weiblich;;Deutschland
912;106876236;"Hochschullehrer; Philosoph";1939;Männlich;;Deutschland
913;118628844;"Kunstsammler; Politiker; Schriftsteller";1717-09-24;Männlich;1797-03-02;Großbritannien
914;118607626;"Schriftsteller; Dramatiker; Erzähler; Historiker; Hochschullehrer; Librettist";1759-11-10;Männlich;1805-05-09;Deutschland
915;119369915;"Musiker; Kabarettist; Schauspieler; Schriftsteller";1909-02-21;Weiblich;1999-06-16;Europa
916;129275921;"Literaturwissenschaftler; Hochschullehrer";1960;Männlich;;"Europa; Deutschland"
917;11933447X;"Hochschullehrer; Sachbuchautor; Literaturwissenschaftler";1952-09-25;Weiblich;2021-12-15;USA
918;118637304;"Drehbuchautor; Dramatiker; Schriftsteller";1896-12-27;Männlich;1977-01-18;"Europa; USA; Deutschland; Österreich"
919;142670855;"Hochschullehrer; Kunsthistoriker";1964;Männlich;;Deutschland
920;121088952;;1965;Weiblich;;
921;128582650;"Schauspieler; Regisseur; Schriftsteller; Drehbuchautor; Journalist";1950;Weiblich;;"Deutschland; USA"
922;115808612;"Literaturwissenschaftler; Germanist";1935;Männlich;;Deutschland
923;1229364161;Soziolog;1980;Weiblich;;Deutschland
924;118540556;"Journalist; Übersetzer; Schriftsteller";1891-10-29;Weiblich;1977-05-30;"USA; Deutschland; Europa; Frankreich"
925;11902277X;"Feminist; Schriftsteller";1935;Weiblich;2003;"USA; Frankreich"
926;118504495;"Maler; Dramatiker; Schauspieler; Zeichner; Schriftsteller";1896-09-04;Männlich;1948-03-04;Frankreich
927;118587668;"Verleger; Buchhändler; Kritiker; Schriftsteller";1733-03-18;Männlich;1811-01-08;Deutschland
928;11718165X;"Literarhistoriker; Hochschullehrer; Philologe";1855-12-04;Männlich;1926-09-07;Deutschland
929;12251405X;Philosoph;1953;Unbekannt;;"Deutschland; Brasilien"
930;130623059;"Hochschullehrer; Germanist; Verleger; Literaturwissenschaftler";1970;Männlich;;Österreich
931;1025836707;"Schriftsteller; Dramatiker";1985;Weiblich;;Deutschland
932;139859691;"Romanist; Philologe; Hispanist";1949;Männlich;;Deutschland
933;118585916;"Herausgeber; Schriftsteller; Reserveoffizier";1880-11-06;Männlich;1942-04-15;"Österreich; Italien; Europa"
934;12894370X;"Germanist; Literaturwissenschaftler";1961;Weiblich;;Deutschland
935;122515927;Literaturwissenschaftler;1971;Männlich;;Deutschland
936;108448266;"Ethnolog; Politiker";1947;Weiblich;;Deutschland
937;118936999;Germanist;1929;Männlich;1999;Deutschland
938;1228874476;"Journalist; Soziologe";;Männlich;;Deutschland
939;120526107;"Schriftsteller; Dramaturg";1962-12-15;Männlich;;Deutschland
940;118556894;"Dramatiker; Gymnasiallehrer; Schriftsteller; Librettist; Musiker; Grafiker; Übersetzer; Lyriker";1925-08-01;Männlich;2000-06-09;Österreich
941;119283492;Schriftsteller;1937;Weiblich;1986;Südafrika
942;142549940;"Regisseur; Autor; Übersetzer; Schriftsteller";1954-06-24;Männlich;;Deutschland
943;118584944;"Librettist; Drehbuchautor; Theaterregisseur; Regisseur; Dramatiker; Schriftsteller";1929-01-09;Männlich;1995-12-30;Deutschland
944;134116844;"Publizist; Autor; Journalist; Übersetzer";1973;Weiblich;;Deutschland
945;118547453;"Schriftsteller; Evangelischer Theologe; Philologe; Pädagoge; Politiker; Prälat; Librettist";1760-05-10;Männlich;1826-09-22;"Europa; Deutschland"
946;14061141X;"Übersetzer; Dramaturg";1914-05-08;Weiblich;1986-06-11;Deutschland
947;118581775;"Schriftsteller; Übersetzer; Lyriker; Zeichner";1825-10-11;Männlich;1898-11-28;Europa
948;118646931;"Hochschullehrer; Historiker; Schriftsteller";1838-02-16;Männlich;1918-03-27;USA
949;1245588281;Literaturwissenschaftler;;Männlich;;Deutschland
950;120246910;"Schriftsteller; Regisseur";1952-02-13;Weiblich;;"USA; Österreich"
951;11862721X;"Theologe; Philosoph; Abgeordneter; Schriftsteller";1807-06-30;Männlich;1887-09-14;Deutschland
952;118507184;"Schriftsteller; Übersetzer; Librettist; Kunstkritiker";1821-04-09;Männlich;1867-08-31;Frankreich
953;118555553;"Theaterintendant; Dramatiker; Schriftsteller; Lyriker; Jurist";1796-04-24;Männlich;1840-08-25;Deutschland
954;1121683894;Schriftsteller;1949-02-09;Männlich;;Deutschland
955;118099140;Germanist;1949-02-22;Männlich;;Österreich
956;121383261;"Agraringenieur; Schriftsteller; Fotograf";1958-02-26;Männlich;;Frankreich
957;136650511;"Philologe; Germanist";1973;Weiblich;;Europa
958;11876425X;"Philologe; Germanist; Literaturwissenschaftler";1864-10-28;Männlich;1944-12-29;"Europa; Österreich; Deutschland"
959;135972248;Philologe;1956;Männlich;;USA
960;119179997;"Hochschullehrer; Philosoph";1928-02-26;Männlich;2015-05-09;Deutschland
961;120290002X;Autor;1989;Weiblich;;Deutschland
962;118577409;Schriftsteller;1785-03-07;Männlich;1873-05-22;Italien
963;119234173;"Arzt; Schriftsteller";1891-10-17;Männlich;1937-11-13;"China; Deutschland"
964;118610295;"Judaist; Theologe; Hochschullehrer; Philosoph";1897-12-05;Männlich;1982-02-20;"Deutschland; Israel"
965;123931975;;1972;Männlich;;
966;118623362;"Schriftsteller; Publizist; Herausgeber; Theaterkritiker; Übersetzer";1908-09-16;Männlich;1979-11-10;"Portugal; Tschechoslowakei; Österreich; USA"
967;118604376;"Botaniker; Arzt; Schriftsteller; Humanist; Mathematiker";1500;Männlich;1548-09-29;Deutschland
968;118934716;"Philosoph; Psychologe";1925-03-05;Männlich;1984-08-25;Deutschland
969;118541358;Schriftsteller;1894-07-22;Männlich;1967-06-28;"USA; Tschechische Republik; Österreich; Deutschland"
970;118829637;"Widerstandskämpfer; Redakteur; Schauspieler; Kommunist; Dramaturg; Schriftsteller";1900-04-28;Männlich;1979-04-07;Deutschland
971;1250211107;Psycholog;1928;Weiblich;1982;Deutschland
972;120020513;"Musiker; Moderator; Schriftsteller";1955;Männlich;;Deutschland
973;118870831;"Historiker; Philosoph; Theologe";1925-05-17;Männlich;1986-01-10;Frankreich
974;173108253;;1932;Unbekannt;;
975;118587080;"Schriftsteller; Opernsänger; Komponist; Librettist; Schauspieler; Theaterdirektor; Dramatiker";1801-12-07;Männlich;1862-05-15;Österreich
976;118553615;"Soziologe; Hochschullehrer; Philosoph";1895-02-14;Männlich;1973-07-07;Deutschland
977;118637460;Schriftsteller;1882-12-04;Weiblich;1971-01-18;"USA; Österreich"
978;108377245;Literaturwissenschaftler;1942;Weiblich;;Deutschland
979;116296240;"Journalist; Schriftsteller";1897-02-25;Weiblich;1982-10-11;"Österreich; Europa; Frankreich; USA"
980;132957078;"Übersetzer; Schriftsteller";1982;Weiblich;;"Österreich; Deutschland; USA"
981;1026456800;"Dramatiker; Schauspieler; Schriftsteller";1970;Männlich;;USA
982;118515551;"Journalist; Schriftsteller; Textilingenieur; Philosoph; Kulturphilosoph";1886-11-01;Männlich;1951-05-30;"Österreich; USA"
983;1156955114;"Publizist; Kulturwissenschaftler";1982;Männlich;;Deutschland
984;124972841X;Germanist;1971;Weiblich;;Deutschland
985;119048639;"Filmregisseur; Drehbuchautor; Regisseur";1895-09-30;Männlich;1980-09-25;USA
986;11870656X;"Dramatiker; Theologe";1570;Männlich;1621;Deutschland
987;11869569X;Mathematiker;1906-04-28;Männlich;1978-01-14;"Tschechische Republik; USA; Österreich"
988;130492345;"Amerikanist; Dozent; Anglist";;Unbekannt;;Deutschland
989;118608045;"Pädagoge; Prediger; Hochschullehrer; Evangelischer Theologe; Übersetzer; Philosoph";1768-11-21;Männlich;1834-02-12;Deutschland
990;118767321;Statthalter;-46;Unbekannt;9;Römisches Reich
991;1224496302;Germanist;;Weiblich;;Deutschland
992;118601032;"Schriftsteller; Librettist";1854-10-20;Männlich;1891-11-10;Frankreich
993;124061370;"Schriftsteller; Journalist";1925-07-05;Männlich;2020-06-13;Frankreich
994;118577115;"Germanist; Hochschullehrer; Politischer Flüchtling; Musiker; Literaturwissenschaftler";1919-04-21;Männlich;1977-01-01;"USA; Deutschland"
995;118691724;Schriftsteller;1908-05-28;Männlich;1964-08-12;Großbritannien
996;1015710166;"Schriftsteller; Fotograf; Kunsthistoriker";1975;Männlich;;"USA; Afrika"
997;118625527;"Redner; Offizier; Pazifist; Maler; Drehbuchautor; Dramatiker; Lyriker; Schriftsteller";1885-05-10;Männlich;1970-11-28;"USA; Frankreich; Deutschland; Italien"
998;1169450482;Biolog;;Weiblich;;Deutschland
999;118729306;"Schauspieler; Drehbuchautor; Filmregisseur; Filmproduzent";1892-01-29;Männlich;1947-11-30;"USA; Deutschland"
1000;12339371X;Schriftsteller;1930;Männlich;;Tschechische Republik
1001;141222336;Literaturwissenschaftler;1953;Männlich;;USA
1002;118029657;"Historiker; Hochschullehrer";1969;Männlich;;Deutschland
